X,Y,objectid,policestationname,code,villgae,subdistrict,district,state,country
82.9112787745315,20.3452311336132,1,Police Station,,Bangomunda CT,Bangomunda,Balangir,Odisha,India
82.939633370636,20.2283175747074,2,Police Station Sindhekela,PS18100,Sindhekela,Sindhekela,Balangir,Odisha,India
82.9706371461241,20.5883990920652,3,Police Station Belpara,PS18094,Belpara,Belpara,Balangir,Odisha,India
83.1524443854114,20.2916048631681,4,Police Station Tilagarh,PS18101,Titlagarh Nac,Titlagarh,Balangir,Odisha,India
83.1499156934637,20.2889277554553,5,New Police Station Titlagarh,PS18102,Titlagarh Nac,Titlagarh,Balangir,Odisha,India
83.3593285000969,20.4433487685868,6,Police Station Sanitala,PS18098,Saintala,Saintala,Balangir,Odisha,India
83.1314788780832,20.7079098946025,7,Police Station Patnagarh,PS18096,Patnagarh Nac,Patnagarh,Balangir,Odisha,India
83.4846214088284,20.4883694655978,8,Police Station Tushura,,Tushura CT,Tushura,Balangir,Odisha,India
83.4858695640167,20.704687955256,9,Town Police Station Balangir,PS18093,Balangir M,Balangir,Balangir,Odisha,India
83.483037090586,20.7004108074244,10,Office of The Superintendent of Police Balangir,PS19061,Balangir M,Balangir,Balangir,Odisha,India
83.4808479366628,20.6874481186626,11,Reserve Police Office Balangir,PS19062,Balangir M,Balangir,Balangir,Odisha,India
83.4931904517983,20.70617758146,12,Town Police Station,,Balangir M,Balangir,Balangir,Odisha,India
83.4576926986929,20.7118114400728,13,Sadar Police Station,,Balangir M,Balangir,Balangir,Odisha,India
83.2734397277726,20.5981775995762,14,Police Station,PS18103,Bandhpara,Tushura,Balangir,Odisha,India
82.9158194636453,20.4680111819164,15,Town Police Station Kantabanji,,Kantabanji Nac,Kantabanji,Balangir,Odisha,India
83.5126004893812,20.8599277019357,16,Police Station,,Loisinga CT,Loisinga,Balangir,Odisha,India
82.7656954900185,20.6279195748052,17,Lathor Police Station,,Lathor,Khaprakhol,Balangir,Odisha,India
83.1294805865135,20.5013390122171,18,Tikarapara Police Out Post,PS19063,Tikrapara,Saintala,Balangir,Odisha,India
82.8615578823449,20.7521218169628,19,Khaprakhol Police Station,PS18095,Khaprakhol,Khaprakhol,Balangir,Odisha,India
84.6838541150569,20.091713657822,20,Police Station Tarasinghi,PS18092,Tarasingi,Tarasingi,Ganjam,Odisha,India
84.768216209539,19.9627051931337,21,Jagannath Prasad Police Station,,Jagannathprasad,Jagannath Prasad,Ganjam,Odisha,India
85.1446129465472,19.6443753184475,22,Bhejiput Police Outpost,PS18087,Bhejiput,Khalikote,Ganjam,Odisha,India
85.1032768420859,19.6076721877176,23,Police Station Khalikot,PS18088,Kathagara,Khalikote,Ganjam,Odisha,India
84.936164935919,19.6272502367543,24,Police Station,,Kodala Nac,Kodala,Ganjam,Odisha,India
84.6509055094366,19.6192476195408,25,Aska Police Station,,Asika Nac,Asika,Ganjam,Odisha,India
84.6611614331016,19.6108515020359,26,Police Station,,Makundapur CT,Asika,Ganjam,Odisha,India
84.7762157484666,19.5780434726119,27,Police Station Kabisuryanagar,PS18085,Kabisurjyanagar Nac,Kabisuryanagar,Ganjam,Odisha,India
85.0890862022551,19.5189739849621,28,Rambha Police Station,,Rambha Nac,Rambha,Ganjam,Odisha,India
84.7457061757422,19.4843949009482,29,Hinjili Police Station,,Hinjilicut Nac,Hinjili,Ganjam,Odisha,India
84.7090388682391,19.7391863374375,30,Police Outpost Ballipada,PS18078,Ballipadar,Buguda,Ganjam,Odisha,India
84.789966355742,19.8100927478755,31,Police Station Buguda,PS18079,Buguda Nac,Buguda,Ganjam,Odisha,India
84.8164137647179,19.6988793346454,32,Police Station,PS18089,Polasara Nac,Polasara,Ganjam,Odisha,India
84.8118960024068,19.7018803437319,33,Police Station Polasara,,Polasara Nac,Polasara,Ganjam,Odisha,India
84.7635570254527,19.3656481799573,34,Sadar Police Station Berhampur,,Ankusapur,Brahmapur Sadar,Ganjam,Odisha,India
84.4307683697015,19.7572536238171,35,Police Station Saroda,PS18090,Surada Nac,Surada,Ganjam,Odisha,India
84.5809943012148,19.9259805688787,36,Bhanjanagar Police Station,,Bhanjanagar Nac,Bhanjanagar,Ganjam,Odisha,India
84.5722918305774,19.6484648150664,37,Dharakote Police Station,,Rasakumpa,Dharakote,Ganjam,Odisha,India
84.9029075137585,19.2592162942196,38,Police Station Gopalpur,PS18083,Gopalpur Nac,Gopalpur,Ganjam,Odisha,India
84.604244117411,19.5231776212329,39,Sheragada Police Station,,Ramagiri,Seragad,Ganjam,Odisha,India
84.7399508394984,19.1985217267341,40,Golanthara Police Station,,Totadapalli,Golanthara,Ganjam,Odisha,India
84.5068473271208,19.0793760416481,41,Police Station Jarada,PS18084,Jaradagada,Jarada,Ganjam,Odisha,India
84.9341265875724,19.3405767558144,42,Chamakhandi Police Station,,Chamakhandi,Chamakhandi,Ganjam,Odisha,India
84.5858755461443,19.4442225094791,43,Pattapur Police Station,,Patapur,Patapur,Ganjam,Odisha,India
84.6087985866812,19.7822941858371,44,Gangapur Police Station,,Gangapur,Gangapur,Ganjam,Odisha,India
84.9714661834543,19.3105048790347,45,Marine Police Station,,Arjyapalli CT,Arjyapalli Marine,Ganjam,Odisha,India
84.5588537319179,19.2244109029169,46,Police Station,,Kampanuagam,Nuagaon,Ganjam,Odisha,India
85.06191459665,19.3891943005072,47,Police Station,,Ganjam Nac,Ganjam,Ganjam,Odisha,India
84.5783019227475,19.3720249366595,48,Police Station Dighaphandi,PS18081,Digapahandi Nac,Digapahandi,Ganjam,Odisha,India
84.9866905838529,19.3531006896633,49,Police Station,,Chhatrapur Nac,Chhatrapur,Ganjam,Odisha,India
84.813930021772,19.3079707600318,50,Office of Superintendent Police,PS18439,Brahmapur M Corp,Brahmapur M Corp,Ganjam,Odisha,India
84.798451087331,19.2970327558418,51,Police Station Lanjipolli,PS18440,Brahmapur M Corp,Brahmapur M Corp,Ganjam,Odisha,India
84.782475957663,19.313717194223,52,Police Station Gandhi Nagar,PS18441,Brahmapur M Corp,Brahmapur M Corp,Ganjam,Odisha,India
84.7903675783822,19.3121255048968,53,Police Out Post Bramhapur,PS18442,Brahmapur M Corp,Brahmapur M Corp,Ganjam,Odisha,India
84.8120758280587,19.2986957502236,54,Police Out Post Berhampur,PS18443,Brahmapur M Corp,Brahmapur M Corp,Ganjam,Odisha,India
84.7781532088203,19.3192471737845,55,Sub Divisional Police Officer,PS19169,Brahmapur M Corp,Brahmapur M Corp,Ganjam,Odisha,India
84.7777487118208,19.3192905080937,56,Police Station Bada Bazar,PS19170,Brahmapur M Corp,Brahmapur M Corp,Ganjam,Odisha,India
84.7882363325572,19.3159670779157,57,Mahila Thana,PS19172,Brahmapur M Corp,Brahmapur M Corp,Ganjam,Odisha,India
84.8059444696134,19.3058594097184,58,Baidyanathpur Police Station,PS19173,Brahmapur M Corp,Brahmapur M Corp,Ganjam,Odisha,India
84.7922689686822,19.295399951928,59,Gosaninuagaon Police Station,,Brahmapur M Corp,Brahmapur M Corp,Ganjam,Odisha,India
84.7923691982101,19.3020644514852,60,Bijipur Police Station,,Brahmapur M Corp,Brahmapur M Corp,Ganjam,Odisha,India
84.452523702777,19.0221472135087,61,Sub Police Station Tumba Gada,,Tumbagada,Patapur,Ganjam,Odisha,India
84.4114349817686,19.6455985375079,62,Police Station Badagada,PS18077,Badagada CT,Badagada,Ganjam,Odisha,India
84.7306157985941,21.5353553478706,63,Police Station,PS18104,Debagarh M,Debagarh,Deogarh,Odisha,India
84.7127241869293,21.5361574270215,64,Reserve Police Office Debagarh,PS19065,Debagarh M,Debagarh,Deogarh,Odisha,India
84.9871677042531,21.5445811893085,65,Police Station Barkote,PS19064,Balita,Barkot,Deogarh,Odisha,India
84.8951196655226,21.2563380356159,66,Police Station Kharapali,PS18106,Tatakaposi,Kundheigola,Deogarh,Odisha,India
84.6526019634776,21.3618459666458,67,Reamal Police Station,,Reamal,Reamal,Deogarh,Odisha,India
81.9209736975462,20.0435542027163,68,Police Station Kundei,,Kundei,Kundei,Nabarangpur,Odisha,India
82.6651813058423,19.2326346695515,69,Dangerbheja Police Station,,Dongarbheja,Nabarangapur P S,Nabarangpur,Odisha,India
82.5226780659608,19.3366865847378,70,Police Station Papanhandi,PS18112,Papadahandi CT,Paparahandi,Nabarangpur,Odisha,India
82.5140772684439,19.3408282106705,71,Police Station,,Papadahandi CT,Paparahandi,Nabarangpur,Odisha,India
82.5748118123393,19.468386812017,72,Police Station Maidalpur,PS18113,Aunli,Paparahandi,Nabarangpur,Odisha,India
82.2014337380792,19.6685324029961,73,Police Station Umerkote,PS18115,Umarkote Nac,Umarkote,Nabarangpur,Odisha,India
82.7232144890159,19.2951087330956,74,Police Station Tentulikhunti,PS18114,Tentulikhunti,Tentulikhunti,Nabarangpur,Odisha,India
82.546294603202,19.2349495466462,75,Police Station Nabarangapur,PS18111,Nabarangapur M,Nabarangapur P S,Nabarangpur,Odisha,India
82.5436893146049,19.2369304177028,76,New Police Station,,Nabarangapur M,Nabarangapur P S,Nabarangpur,Odisha,India
82.2444374301182,19.2734044515304,77,Police Station Kosagumuda,,Kosagumuda,Kosagumuda,Nabarangpur,Odisha,India
82.3450408107139,19.3029151867435,78,Police Station,,Kodinga,Kodinga,Nabarangpur,Odisha,India
82.4001769872834,19.4634402134969,79,Police Station Dabugan Rural,PS18108,Dongriguda,Dabugan,Nabarangpur,Odisha,India
82.3657921866278,19.7141239644012,80,Police Station Jharigam,PS18109,Taliamba,Jharigan,Nabarangpur,Odisha,India
82.489627043415,19.8427304085353,81,New Police Station,,Chandahandi,Chandahandi,Nabarangpur,Odisha,India
82.0725212448785,19.8867755109605,82,Raighar Police Station,,Raighar CT,Raighar,Nabarangpur,Odisha,India
82.0823688168732,19.8888876594427,83,Abakari Police Station,,Raighar CT,Raighar,Nabarangpur,Odisha,India
82.7920595524041,19.2382552261649,84,Police Station Indravti,PS18110,Khatiguda CT,Khatiguda,Nabarangpur,Odisha,India
82.6469911462793,20.0954992754324,85,Police Station Sinapali,,Sinapali,Sinapali,Nuapada,Odisha,India
82.5662331564975,20.2475729144855,86,Police Station,,Kusumkhunta,Boden,Nuapada,Odisha,India
82.5614422470512,20.2472531219937,87,Police Station Boden,,Kusumkhunta,Boden,Nuapada,Odisha,India
82.7603857513933,20.2940931366276,88,Police Station Khariar,PS18118,Loharapali,Khariar,Nuapada,Odisha,India
82.6722134391589,20.5013901234002,89,Police Station Komna,PS18119,Komana,Komna,Nuapada,Odisha,India
82.5051632158109,20.9068653102745,90,Police Station Khiriar Road,PS18116,Khariar Road Nac,Jonk,Nuapada,Odisha,India
82.5065609719351,20.9059864271783,91,Police Thana Jonk,PS18117,Khariar Road Nac,Jonk,Nuapada,Odisha,India
82.5342692068365,20.8110019667738,92,Police Station Nuapada,PS18120,Thakurnuapada,Nuapada,Nuapada,Odisha,India
82.5345326395902,20.8119731720316,93,District Police Office Nuapada,PS18121,Thakurnuapada,Nuapada,Nuapada,Odisha,India
82.6483070272536,21.0224723057602,94,Beltukri Police Station,,Beltukuri,Jonk,Nuapada,Odisha,India
82.671792560482,20.7315578052812,95,Lakhna Police Station,,Bangamunda,Nuapada,Nuapada,Odisha,India
86.0919378439979,19.8891068003106,96,Police Station Konark,PS18136,Konark Nac,Konark,Puri,Odisha,India
86.1937534642386,20.0033060305203,97,Kakatpur Police Station Kakatpur,PS19074,Balara,Kakatpur,Puri,Odisha,India
86.0594240714841,19.8569555569686,98,Ramachandi Police Station,,Khalakata,Ramachandi,Puri,Odisha,India
85.8213978057226,19.9448044945584,99,Sakhigopal Police Station,,Jayapur,Satyabadi,Puri,Odisha,India
85.8076338899062,19.8012208407698,100,Police Station Baliapanda,PS18141,Puri M,Puri M,Puri,Odisha,India
85.8257944050648,19.7970446448484,101,Sea Beach Police Station Puri,PS18431,Puri M,Puri M,Puri,Odisha,India
85.8227226186457,19.8086610109008,102,Town Police Station Puri,,Puri M,Puri M,Puri,Odisha,India
85.8330982320425,19.8053405359055,103,Sadar Police Station,,Puri M,Puri M,Puri,Odisha,India
85.855036152191,19.8225302030003,104,Talabania Police Station,,Puri M,Puri M,Puri,Odisha,India
85.7693304080126,20.0345819255535,105,Delang Police Station,,Udayapur,Delanga,Puri,Odisha,India
86.0856899866367,20.0587137876556,106,Charichhaka Police Station,PS18137,Brahmakundi,Nimapada,Puri,Odisha,India
85.2627665358806,19.6337239970099,107,Krushnaprasad Police Station,,Iping,Krushna Prasad,Puri,Odisha,India
85.8372041985426,19.8528983294719,108,Sadar Police Station,,Batagan,Sadar,Puri,Odisha,India
85.8174928201993,19.8897410552231,109,Chandanpur Police Station,,Birapratappur CT,Chandanpur,Puri,Odisha,India
86.2666380547284,19.9763348869304,110,Astaranga Police Station,,Kuhudi,Astaranga,Puri,Odisha,India
85.8285233629304,19.8213708869727,111,Police Station Kumbharapada,PS19076,Reserve Forest,Sadar,Puri,Odisha,India
86.0184484438784,19.9826722131506,112,Police Station Gop,PS18134,Kusupur,Gop,Puri,Odisha,India
86.0037983615938,20.055396988079,113,Nimapada Police Station,,Nimapada Nac,Nimapada,Puri,Odisha,India
85.5968743101344,19.9249896424301,114,Gadisagada Police Station,,Jagulaipadar,Gadisagada,Puri,Odisha,India
85.6519628544342,20.0037735529892,115,Kanas Police Station,,Kanas,Satyabadi,Puri,Odisha,India
85.640130653347,19.796271365105,116,Police Station Brahmagiri,PS18133,Brahmagiri,Brahmagiri,Puri,Odisha,India
85.5840796253056,19.7163540992489,117,Arakhakuda Marine Police Station,,Jenapur,Brahmagiri,Puri,Odisha,India
85.8344100948525,20.1168668519058,118,Office of The Subdivisional Police Officer,PS18138,Pipili Nac,Pipili,Puri,Odisha,India
85.8345597272294,20.1163805767176,119,Police Station Pipili,PS18139,Pipili Nac,Pipili,Puri,Odisha,India
86.4422856718767,20.9135059925542,120,Police Station Dhamnagar,PS19078,Dhamanagar Nac,Dhamanagar,Bhadrak,Odisha,India
86.497625698642,21.0629837704633,121,District Police Office Bhadrak,PS18152,Bhadrak M,Bhadrak Rural,Bhadrak,Odisha,India
86.5053197124566,21.0698030892183,122,Special Police Station Energy,PS18153,Bhadrak M,Bhadrak Rural,Bhadrak,Odisha,India
86.5149991261183,21.0678433837696,123,Police Station Bhadrak Rural,PS18154,Bhadrak M,Bhadrak Rural,Bhadrak,Odisha,India
86.7648202742553,20.8512824324121,124,Police Station Motto,PS19080,Malbad,Chandabali,Bhadrak,Odisha,India
86.6466539728623,20.8155841778057,125,Aradi Police Station,PS18151,Pahana,Dhusuri,Bhadrak,Odisha,India
86.3706211157136,20.9617258994847,126,Police Station,,Fatepur,Bhandari Pokhari,Bhadrak,Odisha,India
86.6340108329236,20.9888221109139,127,Police Station Tihidi,PS18155,Mirjapur,Tihidi,Bhadrak,Odisha,India
86.3242079237094,21.1185979324177,128,Police Station Bonth,PS19081,Bant,Bant,Bhadrak,Odisha,India
82.8422693320228,19.5815393591256,129,Police Station,,Badakutru,Jayapatna,Kalahandi,Odisha,India
82.7907841917373,20.0589905071481,130,Police Station Golamunda,,Golamunda,Golamunda,Kalahandi,Odisha,India
82.7830820427795,20.0626244549559,131,Police Station Golamunda,,Golamunda,Golamunda,Kalahandi,Odisha,India
82.80954224646,19.4716064973562,132,Police Station Jaipatna,PS18183,Jayapatna,Jayapatna,Kalahandi,Odisha,India
83.1038238459046,20.0777399878118,133,Karlapada Police Station,PS18177,Karlapada,Sadar,Kalahandi,Odisha,India
83.2217271726847,20.1903110277278,134,Police Station Kesinga,PS18179,Kesinga Nac,Kesinga,Kalahandi,Odisha,India
82.620926110594,19.5686116851856,135,New Police Station,,Ampani,Kokasara,Kalahandi,Odisha,India
82.9317490289655,19.5465840519955,136,Thuamulrampur Thana,,Rampur,Thuamul Rampur,Kalahandi,Odisha,India
82.7887755156429,19.7131231329862,137,Moter Police Station,PS19090,Kusum Khunti,Kokasara,Kalahandi,Odisha,India
82.9394017247686,19.8612321482282,138,Police Station Junagarh,PS18182,Junagarh Nac,Junagarh,Kalahandi,Odisha,India
82.7049431190563,19.669762567068,139,Police Station Koksara,PS18181,Kokasara,Kokasara,Kalahandi,Odisha,India
82.7715912940266,19.8695494375129,140,Dharmagarh Police Station,,Dharamgarh,Dharamgarh,Kalahandi,Odisha,India
83.3659515352432,19.7101779317487,141,Lanjigarh Police Station Kalahandi,,Lanjigarh,Lanjigarh,Kalahandi,Odisha,India
82.8086036929393,19.858787717099,142,Police Station,,Gambhariguda,Dharamgarh,Kalahandi,Odisha,India
83.1664825964099,19.9070353266008,143,Town Police Station,PS18175,Bhawanipatna M,Sadar,Kalahandi,Odisha,India
83.1718794859907,19.9134618766636,144,Sadar Police Station,PS18176,Bhawanipatna M,Sadar,Kalahandi,Odisha,India
83.173791595887,19.9212017436679,145,Sadar Police Station 1,PS19086,Bhawanipatna M,Sadar,Kalahandi,Odisha,India
83.15851502493,19.9042160555955,146,Superintendent of Police Office Bhawanipatna,PS19087,Bhawanipatna M,Sadar,Kalahandi,Odisha,India
83.3818751043089,20.0582856606673,147,Narla Police Station,PS18174,Narla,Narala,Kalahandi,Odisha,India
82.8888639154424,20.102287872941,148,Kegaon Police Station,,Kegaon,Kegaon,Kalahandi,Odisha,India
82.9910382060266,20.1756114251015,149,Police Station Kursud,PS18172,Borda,Kegaon,Kalahandi,Odisha,India
84.1217960149512,19.9051487267982,150,Police Station Daringabadi,PS18159,Daringbadi CT,Daringbadi,Kandhamal,Odisha,India
84.3504292661333,20.249856184819,151,Police Station Tikabali,PS18161,Tiparigan,Tikabali,Kandhamal,Odisha,India
84.3716161713481,20.1212189419613,152,Police Station G Udayagiri,,G Udayagiri Nac,G Udayagiri,Kandhamal,Odisha,India
84.4758313731724,20.2798669959869,153,Police Station Chakapada,,Chakapad I,Chakapada,Kandhamal,Odisha,India
84.2255778901437,20.4171958050002,154,Police Station Sadar,PS18163,Ganjugura,Phulabani,Kandhamal,Odisha,India
84.2406842114898,20.0589551897568,155,Police Station Raikia,,Raikia,Raikia,Kandhamal,Odisha,India
84.1198719439869,20.359124416924,156,Police Station Phiringia,,Khajuripara,Phiringia,Kandhamal,Odisha,India
84.23165370306,20.4772103296913,157,Police Station Town,PS18164,Phulabani M,Phulabani Town,Kandhamal,Odisha,India
84.1262267619524,20.23267141549,158,Police Station Sarangada,PS18160,Sarangagada,Sarangagarh,Kandhamal,Odisha,India
84.4054385080582,20.4407606528636,159,Police Station Khejuripada,PS18156,Khajuripada,Khajuripada,Kandhamal,Odisha,India
84.2749353940349,18.8315798962018,160,Police Station Garbandha,PS18166,Garabandha,Garabandha,Gajapati,Odisha,India
84.2853858874006,19.296714199368,161,Police Station Channagiri,PS18168,Chandragiri,Mohana,Gajapati,Odisha,India
84.0974594869929,18.7734449707634,162,Paralakhemundi Model Police Station Paralakhemundi,PS18171,Paralakhemundi M,Paralakhemundi,Gajapati,Odisha,India
84.2909916487597,19.0877945608791,163,Police Station Ramagiri,,Ramagiri,Ramagiri,Gajapati,Odisha,India
84.2218279331773,18.816613477049,164,Gurandi Police Station,,Gurandi,Gurandi,Gajapati,Odisha,India
83.8687594685273,18.8570990840672,165,Kashinagar Police Station,,Kashinagar Nac,Kasinagar,Gajapati,Odisha,India
84.1429859169458,19.1620499810127,166,Police Station R Udayagiri,PS18170,R Udayagiri CT,R Udayagiri,Gajapati,Odisha,India
84.0449405600885,19.0020821895603,167,Serango Police Station,,Bhubani,Serango,Gajapati,Odisha,India
84.1715414751625,19.4873622924499,168,Police Station Adava,PS19084,Adava,Adava,Gajapati,Odisha,India
84.2633810167122,19.4418474478713,169,Police Station Mohana,PS19085,Mohana CT,Mohana,Gajapati,Odisha,India
83.4050406809893,19.9235783781441,170,Lanjigarh Road Police Station,,Sikarakupa,Narala,Kalahandi,Odisha,India
83.5088972448095,20.1886884266247,171,Police Station Rampur,PS18180,Madanpur Rampur CT,Madanpur Rampur,Kalahandi,Odisha,India
83.4332185120021,19.82976648583,172,Biswanathpur Police Station,,Bishwanathapur,Biswanathpur,Kalahandi,Odisha,India
83.6986817133644,19.956618690127,173,Police Statation New Building,,Tumudibandha,Tumudibandha,Kandhamal,Odisha,India
83.7280779168206,19.8388031420177,174,Police Station Kotaghar,PS18158,Kotagada,Kotagarh,Kandhamal,Odisha,India
83.908912408216,20.1991211523215,175,Police Station Balliguda,PS18165,Baliguda CT,Baliguda,Kandhamal,Odisha,India
84.0094668728496,20.1385790825885,176,Police Station Nuagam,PS19082,Kanjamendi,Nuagaon,Kandhamal,Odisha,India
86.0804807964412,22.5236903745483,177,Police Station,PS18131,Badasiajang,Tiring,Mayurbhanj,Odisha,India
86.0653912313702,22.2730958300596,178,Police Station,,Harilabeda,Jamda,Mayurbhanj,Odisha,India
86.0823151140306,22.381459302052,179,Police Station Bhalta,PS18122,Bahalda,Bahalda,Mayurbhanj,Odisha,India
85.863855904177,21.9603650273842,180,Raruan Police Station,,Badararuan,Raruan,Mayurbhanj,Odisha,India
86.2259800543392,22.2372356158727,181,Rural Police Station Rairangpur,,Khanta,Rairangpur,Mayurbhanj,Odisha,India
86.6498860483725,22.1832330234218,182,Police Station Kapakhona,PS19069,Jharpokharia,Jharpokharia,Mayurbhanj,Odisha,India
86.2764823882965,22.3353659983885,183,Gorumahisani Police Station,,Kuleisila,Gorumahisani,Mayurbhanj,Odisha,India
86.1734487720064,22.2678849288063,184,Police Station,,Rairangpur Nac,Rairangpur Town,Mayurbhanj,Odisha,India
86.4063296054998,22.1604934267852,185,Police Station,,Bisoi,Bisoi,Mayurbhanj,Odisha,India
86.0798501943831,21.9673923159001,186,Jashipur Police Station,,Anlabeni,Jashipur,Mayurbhanj,Odisha,India
85.7493853077954,22.0497210001357,187,Police Station Ghagarbeda,,Dhalposi,Ghagarbeda,Mayurbhanj,Odisha,India
85.8287899775169,21.8209375256956,188,Police Station Chadeibhol,PS19070,Chadhaibhol,Karanjia,Mayurbhanj,Odisha,India
86.1541841644816,21.5203641454494,189,Thakurmunda Police Station,,Thakurmunda,Thakurmunda,Mayurbhanj,Odisha,India
86.3421638179176,21.4397395779452,190,Police Station Sarat,PS18130,Sarat,Sharata,Mayurbhanj,Odisha,India
86.5414083881357,21.5100190443876,191,Kaptipada Police Station,PS18124,Beldiha,Kaptipada,Mayurbhanj,Odisha,India
86.563779073469,21.574232941218,192,Police Station Udala,PS18132,Udala Nac,Udala,Mayurbhanj,Odisha,India
86.6316147817191,21.7107401474185,193,Khunta Police Station,,Chatursila,Khunta,Mayurbhanj,Odisha,India
86.7471459920072,21.930292615173,194,Sadar Police Station,PS18445,Baripada M,Baripada M,Mayurbhanj,Odisha,India
86.7226126638313,21.931942507145,195,Police Station Baripada,PS19067,Gayalmara,Baripada Sadar,Mayurbhanj,Odisha,India
86.5421939846146,22.1518054161815,196,Bangriposi Police Station,,Handa,Bangiriposi,Mayurbhanj,Odisha,India
86.6494759566655,22.0691537002264,197,Kuliana Police Station,,Sukhuapara,Koliana,Mayurbhanj,Odisha,India
86.7499747365312,22.0998896973508,198,Chandua Police Station,,Chandua,Chandua,Mayurbhanj,Odisha,India
86.7403843387276,21.7260939169038,199,Badasahi Police Station,,Barudihi,Barsahi,Mayurbhanj,Odisha,India
86.8493973050422,21.7385147851093,200,Police Station,,Sukhalhar Samil Mahulia,Betanati,Mayurbhanj,Odisha,India
86.9097261401109,21.6505407724037,201,Police Station Baisinga Rural,PS18123,Kuasul,Baisinga,Mayurbhanj,Odisha,India
87.0466375937242,21.784702410891,202,Rasgovindpur Police Station,,Rasagovindpur,Rasagobindapur,Mayurbhanj,Odisha,India
86.9418481294815,21.8444145691213,203,Police Station Chitrada,PS18128,Sirsapal,Muruda,Mayurbhanj,Odisha,India
86.9924110197704,21.8488405161947,204,Police Station Morada,PS19071,Palasbadha,Muruda,Mayurbhanj,Odisha,India
85.0574131145067,21.0916424907042,205,Kaniha Police Station,,Patharamunda,N T P C,Anugul,Odisha,India
85.1907213141243,21.4341007014108,206,Pallahara Police Station,PS18197,Palalahada CT,Palalahada,Anugul,Odisha,India
84.8709442989195,21.0833065473458,207,Chhendipada Police Station,PS18196,Chhendipada,Chhendipada,Anugul,Odisha,India
85.1306090143616,21.0635377006313,208,Police Station Samal Barrage,,Tipo CT,Samal Barrage,Anugul,Odisha,India
85.0796730833796,20.9597219278573,209,Gopal Prasad Police Station,PS18185,Brahmanbahali,Colliery,Anugul,Odisha,India
84.6869806897252,20.9514185135977,210,Police Station Handapa,PS18186,Handapa,Handapa,Anugul,Odisha,India
85.0190995903466,21.2649794015083,211,Rengali Dam Police Station,,Rengali Damproject Township CT,Rengali Damsite,Anugul,Odisha,India
85.0684082564291,21.0862403365828,212,NTPC Town Police Station,,Lodhabandha,N T P C,Anugul,Odisha,India
84.8341389419168,20.6468533853579,213,Police Station Puranakot,PS18193,Purunakot,Purunakot,Anugul,Odisha,India
85.0653581158151,20.741554797932,214,Police Station Bantala,PS18192,Bantala,Bantala,Anugul,Odisha,India
84.7820458272369,20.8100860494661,215,Tapadhol Police Station,,Tapadhol,Thakurgarh,Anugul,Odisha,India
85.0069780661609,20.9136859893339,216,Industrial Police Station Nisa,,Nisa,Industrial,Anugul,Odisha,India
84.8806461884296,20.8804168275132,217,Police Station Jarapada,PS18190,Kumurisinga,Jarapada,Anugul,Odisha,India
85.099059206013,20.8378634627179,218,Police Station Angul,PS18187,Anugul M,Anugul,Anugul,Odisha,India
84.4709484825293,20.9622125608584,219,Police Station,,Dimirimunda,Kishorenagar,Anugul,Odisha,India
84.3208438415457,20.8646210330675,220,Police Station Kiakata,PS18198,Kiakata,Kiakata,Anugul,Odisha,India
84.6325642325816,20.8151275147073,221,Police Station Thakurgarh,PS18191,Thakurgarh,Thakurgarh,Anugul,Odisha,India
85.1503283302187,20.8417206698695,222,Nalco Nagar Police Station,,Kandasar CT Part,Nalco,Anugul,Odisha,India
85.1955888489661,20.9459967294753,223,Colliery Police Station,,Talcher M,Colliery,Anugul,Odisha,India
85.21403030145,20.948839191419,224,Talcher Excise Police Station,,Talcher M,Colliery,Anugul,Odisha,India
85.2312190460837,20.9488764645326,225,Talcher Excise Police Station,,Talcher M,Colliery,Anugul,Odisha,India
84.9801674162133,20.0180769468628,226,Police Station Odagaon,PS18203,Odagaon CT,Odagaon,Nayagarh,Odisha,India
85.0849961745632,20.0328599186488,227,Police Station Sarankul,PS19094,Sarankul,Sarankul,Nayagarh,Odisha,India
84.9694647459845,20.2529453455732,228,Police Station Nuagaon,PS18205,Nuagaon,Nuagaon,Nayagarh,Odisha,India
84.9991177229831,20.1742466370227,229,Mahipur Police Station,,Bhiruda,Nuagaon,Nayagarh,Odisha,India
85.3426002167273,20.0684011871952,230,Ranpur Police Station,,Ranapurgada CT,Ranapur,Nayagarh,Odisha,India
85.0427029412179,20.4013562462559,231,Police Station Gania,PS18208,Gania,Gania,Nayagarh,Odisha,India
85.4058235467106,19.939467026082,232,Chandpur Police Station,,Chandapur CT,Ranapur,Nayagarh,Odisha,India
85.1092514588872,20.1281459777892,233,Police Station Nayagarh,PS18200,Nayagarh Nac,Nayagarh,Nayagarh,Odisha,India
85.0862450160644,20.136357037286,234,Sadar Police Station Nayagarh,PS18202,Kalahandi,Nayagarh Sadar,Nayagarh,Odisha,India
85.1495073104732,20.1393345624939,235,Police Station Itamati,PS18199,Itamati CT,Itamati,Nayagarh,Odisha,India
84.5857439124125,20.3986768160256,236,Police Station,,Banigochha,Banigochha,Nayagarh,Odisha,India
84.8428104404398,20.3345336123548,237,Daspalla Police Station,PS18206,Narasinghpur,Dasapalla,Nayagarh,Odisha,India
84.8490074082402,20.335641413066,238,Police Station Dasapalla,PS18207,Kunjabangarh CT,Dasapalla,Nayagarh,Odisha,India
